ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
5723,2018-03-11,San José,San José,Nacional,Denuncia ante entidades nacionales y/o entidades internacionales,,Pequeños ganaderos,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Denunciar afectación por la mosca de la piña,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,TCA,Poder Judicial,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Pequeños ganaderos de San Carlos, Heredia y Limón se reúnen con Francisco Camacho, diputado del FA, para denunciar las afectaciones que viven por las plantaciones de piña aledañas a sus fincas. El grupo señala que han afrontado pérdidas estimadas en $26 millones, por lo que presentan una denuncia ante el TCA contra 20 empresas piñeras. Álvaro Álvarez, productor de leche de Pital de San Carlos señala que “el año pasado, el 20 de octubre, tuve que vender mis acciones y ese día lloré. Iba a cumplir 36 años en esa labor, pero no se puede producir así, el ganado se muere, se enferma, sale muy caro curarlo (...) culpo al MAG porque no han querido hacer nada por los pequeños productores pecuarios”.",CR Hoy: PEQUEÑOS GANADEROS TEMEN QUIEBRA POR SIEMBRA DE PIÑA (2018-03-11)
5724,2018-03-12,,,Regional,Denuncia ante entidades nacionales y/o entidades internacionales,,Sindicato de Trabajadores de la Industria de la Caña ,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar que no se ha llegado a acuerdo definitivo con el Ingenio Taboga,Defensa del trabajo y las condiciones laborales,Pago de salarios,Ingenio Taboga,Empresas privadas,No acuerdo tras negociación,No registrada/no existente,Particular,No registrado o no existente,"El Sindicato de Trabajadores de la Industria de la Caña denuncia ante el MTSS que no se ha llegado a un acuerdo en firme entre el Ingenio Taboga y los trabajadores en huelga. Saray López Aragón, secretaria general adjunta del Sindicato, señala que ""a pesar de que la empresa dijo que se había llegado a un acuerdo conciliatorio entre la empresa y el sindicato, eso no es cierto, no hay acuerdo ni acta firmada que demuestre que eso se dio (...) el acta solo tiene la manifestación de la empresa y no de la representación sindical, rechazamos eso, por eso externamos nuestra preocupación ante el Ministerio pues ellos fungieron como conciliadores”. Por su parte, Armando Guzmán, gerente general de Ingenio Taboga, indica que el acuerdo contiene ocho puntos que fueron ratificados y que hay otros puntos pendientes de discutir.


",La Extra: SIGUE DISPUTA ENTRE INGENIO TABOGA Y 800 CAÑEROS (2018-03-14)
5730,2017-12-18,San José,San José,Nacional,Concentración,,Productores de café,Grupos y/u organizaciones de empresarios y empresarias,Del sector agrícola o agroindustrial,Entregar dineros retenidos.,Defensa de la producción agropecuaria,Apoyo estatal a la producción,INFOCOOP,Instituciones autónomas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"En San José, un grupo de productores de café de todo el país protesta frente a la sede del INFOCOOP exigiendo que la institución les gire el cuarto depósito de ¢400 millones de colones correspondiente a la línea de crédito del instituto otorgada a los productores por un total de ¢2500 millones. Dicha institución permanece intervenida desde el mes de marzo tras detectarse irregularidades en el manejo de recursos por parte de las autoridades del INFOCOOP y del CONACOOP. Ante esta situación, la junta interventora le solicitó a los productores de café la presentación de documentación que, según Óscar Campos, vocero de los caficultores, ya habían presentado. Asimismo, Campos manifiesta que esperan que el giro se haga pronto pues los productores deben hacer frente a todas sus obligaciones.",La Extra: 3 MIL CAFETALEROS DENUNCIAN RETENCIÓN DE PAGOS EN INFOCOOP (2017-12-19)
5874,2017-11-01,,,No registrada,Declaración pública,Denuncia,Trabajadoras y trabajadores bananeros,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar violaciones y anomalías en la conformación de comités permanentes de trabajadores,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales, Administración Solís Rivera,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Trabajadoras y trabajadores bananeros denuncian ante el Diario Extra violaciones y anomalías en la conformación de comités permanentes de trabajadores. Jerónima Cruz, trabajadora bananera del Grupo Acon, señala que “hemos recogido las firmas varias veces para ir a asamblea de trabajadores y pedir el cambio de comité, porque el comité está 100% a favor de la empresa. El comité debería encargarse de pelear los derechos de los trabajadores, salarios, tiempo, en fin, que se respeten los derechos, pero es lo contrario, solo va en beneficio de las empresas”. Donaldo Álvarez, ex trabajador bananero y líder sindical, añade que el MTSS ha sido complaciente con las empresas bananeras que eliminan los comités permanentes que no se acomodan a sus intereses.
",La Extra: DENUNCIAN PERSECUCIÓN AL CONFORMAR COMITÉS PERMANENTES (2017-11-01)
7055,2018-09-05,Puntarenas,Osa,Local,Bloqueo,,Trabajadores y trabajadoras,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Aprobar la indemnización por el uso de Nemagon en bananeras de la zona sur. ,Defensa del trabajo y las condiciones laborales,Indemnización,Administración Alvarado Quesada,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de personas que clama por una indemnización por el uso del nemagón en la Zona Sur, bloquea el paso de vehículos sobre el puente del Río Térraba en Osa.  El medio digital crhoy.com informa que ""El bloqueo se efectúa por parte de trabajadores quienes portan pancartas exigiendo justicia. La manifestación arrancó desde horas de la mañana e impiden el tránsito de automotores por el lugar"". Por su parte, Diario Extra informa que diversos extrabajadores de bananeras se concentran en Casa Presidencial y en Limón.

","CR Hoy: AFECTADOS POR NEMAGÓN CIERRAN PASO EN INTERAMERICANA SUR (2018-09-05), La Extra: AFECTADOS POR NEMAGON EXIGEN AJUSTAR INDEMNIZACIÓN (2018-09-06)"
7056,2018-09-05,San José,San José,Local,Concentración,,Trabajadores y trabajadoras,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Aprobar la indemnización por el uso de Nemagon en bananeras de la zona sur. ,Defensa del trabajo y las condiciones laborales,Indemnización,Administración Alvarado Quesada,Gobierno en general,Acuerdo de negociar,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de personas que clama por una indemnización por el uso del nemagón en la Zona Sur, bloquea el paso de vehículos sobre el puente del Río Térraba en Osa.  El medio digital crhoy.com informa que ""El bloqueo se efectúa por parte de trabajadores quienes portan pancartas exigiendo justicia. La manifestación arrancó desde horas de la mañana e impiden el tránsito de automotores por el lugar"". Por su parte, Diario Extra informa que diversos extrabajadores de bananeras se concentran en Casa Presidencial y en Limón.","La Extra: AFECTADOS POR NEMAGON EXIGEN AJUSTAR INDEMNIZACIÓN (2018-09-06), CR Hoy: AFECTADOS POR NEMAGÓN CIERRAN PASO EN INTERAMERICANA SUR (2018-09-05)"
7057,2018-09-05,Limón,Limón,Regional,Otros,,Trabajadores y trabajadoras,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Aprobar la indemnización por el uso de Nemagon en bananeras de la zona sur. ,Defensa del trabajo y las condiciones laborales,Indemnización,Administración Alvarado Quesada,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de personas que clama por una indemnización por el uso del nemagón en la Zona Sur, bloquea el paso de vehículos sobre el puente del Río Térraba en Osa.  El medio digital crhoy.com informa que ""El bloqueo se efectúa por parte de trabajadores quienes portan pancartas exigiendo justicia. La manifestación arrancó desde horas de la mañana e impiden el tránsito de automotores por el lugar"". Por su parte, Diario Extra informa que diversos extrabajadores de bananeras se concentran en Casa Presidencial y en Limón.","CR Hoy: AFECTADOS POR NEMAGÓN CIERRAN PASO EN INTERAMERICANA SUR (2018-09-05), La Extra: AFECTADOS POR NEMAGON EXIGEN AJUSTAR INDEMNIZACIÓN (2018-09-06)"
7058,2018-09-05,Guanacaste,Abangares,Regional,Otros,,Trabajadores y trabajadoras,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Aprobar la indemnización por el uso de Nemagon en bananeras de la zona sur. ,Defensa del trabajo y las condiciones laborales,Indemnización,Administración Alvarado Quesada,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de personas que clama por una indemnización por el uso del nemagón en la Zona Sur, bloquea el paso de vehículos sobre el puente del Río Térraba en Osa.  El medio digital crhoy.com informa que ""El bloqueo se efectúa por parte de trabajadores quienes portan pancartas exigiendo justicia. La manifestación arrancó desde horas de la mañana e impiden el tránsito de automotores por el lugar"". Por su parte, Diario Extra informa que diversos extrabajadores de bananeras se concentran en Casa Presidencial y en Limón.","La Extra: AFECTADOS POR NEMAGON EXIGEN AJUSTAR INDEMNIZACIÓN (2018-09-06), CR Hoy: AFECTADOS POR NEMAGÓN CIERRAN PASO EN INTERAMERICANA SUR (2018-09-05)"
7077,2018-12-21,Alajuela,Los Chiles,Regional,Huelga,,Trabajadores y trabajadoras de B&Jiménez S.A.,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Pagar aguinaldos y denunciar jornadas de trabajo de 18 horas.,Defensa del trabajo y las condiciones laborales,Pago de salarios,B&Jiménez S.A.,Empresas privadas,No diálogo,No registrada/no existente,Particular,Presencia de fuerza policial,"Un grupo de trabajadores y trabajadoras de la empresa B&Jiménez S.A. dedicada a la producción piñera para exportación, se declara en huelga para exigir el pago de sus aguinaldos y denunciar jornadas laborales de hasta 18 horas diarias. Según informa la fuente consultada, la empresa es propiedad de Cecilio Barrantes Quesada, quien está ligado a diferentes empresas piñeras en la región Huetar Norte. Asimismo, las denuncias sobre explotación laboral estarían ocasionando el despido de las y los trabajadores. La policía se presenta en el lugar, pero no se informa sobre su actuación.",Socialismo Hoy: LOS CHILES: TRABAJADORES DE PIÑERA B&JIMÉNEZ S.A EN HUELGA POR AGUINALDOS (2018-12-21)
7078,2018-12-19,,,Regional,Declaración pública,Denuncia,SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Pagar aguinaldos.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Empaques Bellavista S.A.,Empresas privadas,No diálogo,No registrada/no existente,Particular,No registrado o no existente,"El SITRASEP denuncia públicamente que la empresa Empaques Bellavista S.A. pretende obligar a las y los trabajadores a viajar 100 km para cobrar sus aguinaldos. Según denuncian, mediante un audio de WhatsApp, Mario José Varela, abogado representante de la empresa, les informó que podrían recoger su dinero en un hotel en el centro de Los Chiles, el cual está ubicado a unos 100 km de su centro de trabajo.",Socialismo Hoy: EMPAQUES BELLAVISTA OBLIGA A SUS TRABAJADORES A VIAJAR 100KM PARA COBRAR AGUINALDO (2018-12-19)
7157,2018-11-04,Alajuela,Los Chiles,Nacional,Asamblea,,Trabajadoras y trabajadores de la empresa piñera Empaques Bella Vista S.A y SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Formar seccional de sindicato,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,Empaques Bellavista S.A.,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Trabajadoras y trabajadores de la empresa piñera Empaques Bella Vista S.A, ubicada en Los Chiles de Alajuela, forman una seccional del SITRASEP, como acción de protesta frente a los abusos y malas condiciones laborales en esta empresa. Jouseth Chaves, Secretario de Conflictos de SITRASEP señala que las y los trabajadores de esta empresa no cuentan con las garantías laborales mínimas, y que esperan  qué por primera vez se les pague el aguinaldo.


",CR Hoy: EMPLEADOS PIÑEROS DENUNCIAN ESTAR EN CONDICIONES DE “SEMIESCLAVITUD” (2018-11-04)
7188,2019-01-07,,,Regional,Declaración pública,Denuncia,SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar despidos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Empaques Bellavista S.A.,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Mediante un comunicado de prensa, el SITRASEP denuncia el despido de 80 trabajadores y trabajadoras de la empresa Empaques Bellavista S.A., ubicada en La Unión, cantón Los Chiles. Según el documento, el despido obedecería a persecución contra las y los trabajadores afiliados a la organización y que a mediados de diciembre habían denunciado el no pago de sus aguinaldos por parte de la empresa, que les solicitaba trasladarse una larga distancia para recoger los dineros.","La Extra: DENUNCIAN DESPIDO DISCRIMINATORIO EN PIÑERA (2019-01-08), Socialismo Hoy: SITRASEP DENUNCIA DESPIDO DE TRABAJADORES POR PERSECUCIÓN SINDICAL EN EMPAQUES BELLAVISTA (2019-01-07)"
7189,2019-01-10,Alajuela,Upala,Regional,Huelga,,Trabajadores y trabajadoras de Valle del Tarso S.A.,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Pagar salarios adeudados y aguinaldos.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Valle del Tarso S.A.,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Según el medio Socialismo Hoy, dos huelgas contra empresas piñeras se registran en el norte del país. En Upala, las y los trabajadores de la empresa Valle del Tarso S.A. exigen el pago de aguinaldos y dos quincenas de salarios adeudados. El medio reporta que la huelga duró 72 horas. Por su parte, en Los Chiles, un grupo de trabajadores y trabajadoras de la empresa B&Jiménez exige la cancelación de las liquidaciones a un grupo de extrabajadores y extrabajadoras despedidos el pasado mes de diciembre. Esta protesta también es reportada como concluida y con un resultado satisfactorio para las y los manifestantes, pero no se reportan más detalles.","La Extra: DENUNCIAN DESPIDO DISCRIMINATORIO EN PIÑERA (2019-01-08), Socialismo Hoy: PIÑERAS: TRES HUELGAS EN MENOS DE UNA SEMANA EN ZONA NORTE (2019-01-18)"
7190,2019-01-10,Alajuela,Los Chiles,Regional,Huelga,,Trabajadores y trabajadoras de B&Jiménez,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Pagar prestaciones. ,Defensa del trabajo y las condiciones laborales,Pago de prestaciones,B&Jiménez,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Según el medio Socialismo Hoy, dos huelgas contra empresas piñeras se registran en el norte del país. En Upala, las y los trabajadores de la empresa Valle del Tarso S.A. exigen el pago de aguinaldos y dos quincenas de salarios adeudados. El medio reporta que la huelga duró 72 horas. Por su parte, en Los Chiles, un grupo de trabajadores y trabajadoras de la empresa B&Jiménez exige la cancelación de las liquidaciones a un grupo de extrabajadores y extrabajadoras despedidos el pasado mes de diciembre. Esta protesta también es reportada como concluida y con un resultado satisfactorio para las y los manifestantes, pero no se reportan más detalles.","La Extra: DENUNCIAN DESPIDO DISCRIMINATORIO EN PIÑERA (2019-01-08), Socialismo Hoy: PIÑERAS: TRES HUELGAS EN MENOS DE UNA SEMANA EN ZONA NORTE (2019-01-18)"
7191,2019-01-16,Alajuela,Los Chiles,Regional,Huelga,,Trabajadores y trabajadoras de Empaques Bellavista S.A.,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Reinstalar a trabajadoras y trabajadores despedidos y pagar aguinaldos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Empaques Bellavista S.A.,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,Un grupo de trabajadores y trabajadoras de la empresa Empaques Bellavista S.A. se declara en huelga como medida de presión para exigir que se reinstale a las y los trabajadores despedidos y por el incumplimiento en el pago de aguinaldos.,Socialismo Hoy: HUELGA EN EMPAQUES BELLAVISTA EXIGE REINSTALO DE TRABAJADORES DESPEDIDOS Y PAGO DE AGUINALDOS (2019-01-16)
7194,2019-01-18,Alajuela,Los Chiles,Regional,Huelga,,Trabajadores y trabajadoras de Empaques Bellavista S.A.,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Reinstalar a trabajadoras y trabajadores despedidos y pagar aguinaldos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Empaques Bellavista S.A.,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Mientras continúa la huelga en la empresa Empaques Bellavista S.A., este día el MTSS convoca a las partes a una reunión conciliatoria para la próxima semana.",Socialismo Hoy: VICEMINISTRO LLAMA A TRABAJADORES EN HUELGA Y EMPRESA PARA REUNIÓN ESTE LUNES (2019-01-19)
7274,2019-03-27,San José,San José,Regional,Concentración,,"Trabajadores, trabajadoras, extrabajadores y extrabajadoras de Chiquita Brands",Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Restituir a trabajadoras y trabajadores despedidos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Chiquita Brands,Empresas privadas,No acuerdo tras negociación,Participación conjunta,Particular,No registrado o no existente,"Un grupo de trabajadores, trabajadoras, extrabajadores y extrabajadoras de la transnacional frutera Chiquita Brands se concentra en las afueras de la sede central del MTSS, mientras en su interior transcurre una ronda de conciliación entre representantes empresariales y sindicales en torno a la reciente destitución de 178 trabajadores y trabajadoras. Maikol Hernández, secretario general de SINTRACOBAL, declara que, tras no llegarse a un acuerdo, la empresa procedió a concretar los despidos, pese a que no se cumplió el plazo de 20 días establecido en la Reforma Procesal Laboral para un proceso de conciliación de este tipo. Otro grupo de trabajadores y trabajadoras se mantiene reunido en la sede del SINTRAPEQUIA durante la negociación. Ahora, según Hernández, seguirán el proceso en las instancias judiciales correspondientes y desarrollarán una campaña internacional de denuncia contra Chiquita Brands. Hernández también niega que los despidos estén relacionados con la entrada en funcionamiento de la nueva TCM en Limón. Sostiene que la empresa se apoyó en esta situación para proceder con el cierre del departamento de Operaciones y contratar a tres empresas para que le presten los servicios relacionados.",La Extra: CONCRETAN DESPIDO DE 178 EMPLEADOS DE CHIQUITA (2019-03-29)
7275,2019-03-27,San José,San José,Regional,Reunión con autoridades,,SINTRACOBAL y representantes de Chiquita Brands con la mediación del MTSS,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Restituir a trabajadoras y trabajadores despedidos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Chiquita Brands,Empresas privadas,No acuerdo tras negociación,Participación conjunta,Particular,No registrado o no existente,"Un grupo de trabajadores, trabajadoras, extrabajadores y extrabajadoras de la transnacional frutera Chiquita Brands se concentra en las afueras de la sede central del MTSS, mientras en su interior transcurre una ronda de conciliación entre representantes empresariales y sindicales en torno a la reciente destitución de 178 trabajadores y trabajadoras. Maikol Hernández, secretario general de SINTRACOBAL, declara que, tras no llegarse a un acuerdo, la empresa procedió a concretar los despidos, pese a que no se cumplió el plazo de 20 días establecido en la Reforma Procesal Laboral para un proceso de conciliación de este tipo. Otro grupo de trabajadores y trabajadoras se mantiene reunido en la sede del SINTRAPEQUIA durante la negociación. Ahora, según Hernández, seguirán el proceso en las instancias judiciales correspondientes y desarrollarán una campaña internacional de denuncia contra Chiquita Brands. Hernández también niega que los despidos estén relacionados con la entrada en funcionamiento de la nueva TCM en Limón. Sostiene que la empresa se apoyó en esta situación para proceder con el cierre del departamento de Operaciones y contratar a tres empresas para que le presten los servicios relacionados.",La Extra: CONCRETAN DESPIDO DE 178 EMPLEADOS DE CHIQUITA (2019-03-29)
7463,2019-01-12,,,No registrada,Declaración pública,Denuncia,FECON,Grupos y/u organizaciones de ambientalistas,,Denunciar contaminación con agroquímicos en comunidades,Defensa del ambiente,Lucha contra la contaminación ambiental,No identificado,Otros,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Mediante un comunicado la Federación Costarricense para la Conservación de la Naturaleza (FECON) exige al SFE que las plantaciones piñeras deberían distanciarse al menos 100 metros de escuelas, centros de salud y casas de habitación, y que estos espacios se deberían  incluir dentro del Manual de Buenas Prácticas Agrícolas para la Producción Sostenible de Piña. Erlinda Quesada, representante del FRENASAP, indica que “Es de gran importancia cuidar la salud de las poblaciones aledañas a los cultivos de piña, debido a las características que tiene el paquete tecnológico con agrotóxicos de peligrosidad reconocida. Lamentablemente en múltiples ocasiones hemos visto como muchas casas de habitación, escuelas, EBAIS, colegios e incluso áreas recreativas son envueltas en venenos”.

",CR Hoy: AMBIENTALISTAS PIDEN A PIÑERAS RETIRARSE 100 METROS DE ESCUELAS Y CASAS (2019-01-12)
7529,2019-06-18,,,Nacional,Declaración pública,Pronunciamiento,"CADEXCO, CNAA, CANAPEP, CORBANA, CANAPEMS y APROBAN",Grupos y/u organizaciones de empresarios y empresarias,Del sector agrícola o agroindustrial,Mejorar el servicio portuario.,"Mejora y/o defensa en el acceso, calidad y costo de los servicios públicos","Mejora y/o defensa en el acceso, calidad y costo de los servicios de otros servicios públicos",Consejo Nacional Portuario y APM Terminals,Ministerios,No se recibe la petición,Participación conjunta,Particular,No registrado o no existente,"Mediante una carta dirigida a las autoridades del Consejo Nacional Portuario, un total de 6 de las principales cámaras empresariales del país señalan un conjunto de 15 problemas en la operación de la TCM. La CADEXCO, la CNAA, la CANAPEP, la CORBANA, la CANAPEMS y la APROBAN, sostienen que, desde su entrada en funcionamiento en febrero de 2019, la terminal portuaria ha presentado dificultades en el sistema de citas para la carga de exportación y el retiro de contenedores. También denuncian problemas de tránsito en la entrada principal a la TCM y retrasos de hasta 10 horas en el reporte de fallas en las unidades reefer. Por su parte, Kenneth Waugh, director general de APM Terminals, empresa concesionaria de la TCM, califica las quejas como “extemporáneas” pues refiere a problemas que se solucionaron en los últimos tres meses. ","La Nación: CÁMARAS DENUNCIAN PRESUNTAS INEFICIENCIAS DE APM TERMINALS (2019-06-20), CR Hoy: “INEFICIENCIA” DE TCM ENFRENTA AL SECTOR AGROEXPORTADOR CON APM TERMINALS (2019-06-20), CR Hoy: 6 CÁMARAS EMPRESARIALES SE QUEJAN DE 15 INEFICIENCIAS OPERATIVAS EN TCM (2019-06-19)"
7535,2019-03-04,Limón,Limón,Regional,Concentración,,"Trabajadores, trabajadoras, extrabajadores y extrabajadoras de Chiquita Brands",Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Restituir a trabajadoras y trabajadores despedidos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Chiquita Brands,Empresas privadas,No diálogo,Participación conjunta,Particular,No registrado o no existente,"Tras un acuerdo con el SITRACOBAL cerca de 140 ex trabajadores y ex trabajadoras de Chiquita Brands en Limón, llegan al predio de esta empresa para exigir la re instalación en sus puestos de trabajo. No obstante, en el lugar se encuentran con candados que nos les permitieron el ingreso al predio. Maikol Hernández del SITRACOBAL afirma que la compañía realizó los despidos de manera arbitraria, asegurando que la convención colectiva sanciona la acción de la compañía, por lo que presentaron un conflicto colectivo ante el MTSS. Estos despidos por el cierre del Departamento de Operaciones Portuarias de Chiquita Brands  tras la puesta de operación de la terminal contenedores de APM Terminals. El 6 de agosto el MTSS acoge la solicitud de conflictivo colectivo laboral, por lo que los despidos se suspenden hasta el 19 de marzo, tal y como lo indicaba la carta de despido.

","CR Hoy: MINISTERIO DE TRABAJO ACOGE SOLICITUD DE EMPLEADOS DE CHIQUITA Y PONE DESPIDOS EN PAUSA (2019-03-06), CR Hoy: EMPLEADOS DE CHIQUITA BRANDS PIDEN SER REINSTALADOS DE MANERA INMEDIATA (2019-03-05)"
7536,2019-03-04,Limón,Limón,Regional,Denuncia ante entidades nacionales y/o entidades internacionales,,"Trabajadores, trabajadoras, extrabajadores y extrabajadoras de Chiquita Brands",Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Restituir a trabajadoras y trabajadores despedidos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,MTSS,Ministerios,Respuesta positiva por vía legal,Participación conjunta,Particular,No registrado o no existente,"Tras un acuerdo con el SITRACOBAL cerca de 140 ex trabajadores y ex trabajadoras de Chiquita Brands en Limón, llegan al predio de esta empresa para exigir la re instalación en sus puestos de trabajo. No obstante, en el lugar se encuentran con candados que nos les permitieron el ingreso al predio. Maikol Hernández del SITRACOBAL afirma que la compañía realizó los despidos de manera arbitraria, asegurando que la convención colectiva sanciona la acción de la compañía, por lo que presentaron un conflicto colectivo ante el MTSS. Estos despidos por el cierre del Departamento de Operaciones Portuarias de Chiquita Brands  tras la puesta de operación de la terminal contenedores de APM Terminals. El 6 de agosto el MTSS acoge la solicitud de conflictivo colectivo laboral, por lo que los despidos se suspenden hasta el 19 de marzo, tal y como lo indicaba la carta de despido.

","CR Hoy: EMPLEADOS DE CHIQUITA BRANDS PIDEN SER REINSTALADOS DE MANERA INMEDIATA (2019-03-05), CR Hoy: MINISTERIO DE TRABAJO ACOGE SOLICITUD DE EMPLEADOS DE CHIQUITA Y PONE DESPIDOS EN PAUSA (2019-03-06)"
7537,2019-03-07,Limón,Limón,Regional,Denuncia ante entidades nacionales y/o entidades internacionales,,"Trabajadores, trabajadoras, extrabajadores y extrabajadoras de Chiquita Brands",Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Declarar ilegal paro patronal de Chiquita Brands y restituir a trabajadoras y trabajadores despedidos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,MTSS,Ministerios,Se recibe la petición,Participación conjunta,Particular,No registrado o no existente,"Este día extrabajadoras y extrabajdores de Chiquita Brands acuerpados por el SINTRACOBAL se concentran en las afuera del predio de Chiquita Brands en Limón y presentan ante el Juzgado de Trabajo del Primer Circuito Judicial de Limón una solicitud donde se declare ilegal el cierre efectuado por la patronal de la empresa Chiquita Brands de Costa Rica, con el objeto de que  reinstalen a las y los empleados despedidos. Maikol Hernández, secretario general de SINTRACOBAL, indica, “solicitamos declarar un paro ilegal por las acciones emprendidas por la empresa en el centro de operaciones portuarias de Chiquita Brands Costa Rica, ya que incumplió todos los procedimientos indicados en esta materia. Esperamos que el juzgado lo acoja y ordene que reinstale como lo indican los artículos relacionados en el Código de Trabajo en materia de paro y la forma de ejecutarse”.

",La Extra: SOLICITAN DECLARAR ILEGAL PARO EN CHIQUITA BRANDS (2019-03-07)
7538,2019-03-07,Limón,Limón,Regional,Concentración,,"Trabajadores, trabajadoras, extrabajadores y extrabajadoras de Chiquita Brands",Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Declarar ilegal paro patronal de Chiquita Brands y restituir a trabajadoras y trabajadores despedidos.,Defensa del trabajo y las condiciones laborales,Mantenimiento del empleo y lucha contra los despidos,Chiquita Brands,Empresas privadas,Se recibe la petición,Participación conjunta,Particular,No registrado o no existente,"Este día extrabajadoras y extrabajdores de Chiquita Brands acuerpados por el SINTRACOBAL se concentran en las afuera del predio de Chiquita Brands en Limón y presentan ante el Juzgado de Trabajo del Primer Circuito Judicial de Limón una solicitud donde se declare ilegal el cierre efectuado por la patronal de la empresa Chiquita Brands de Costa Rica, con el objeto de que  reinstalen a las y los empleados despedidos. Maikol Hernández, secretario general de SINTRACOBAL, indica, “solicitamos declarar un paro ilegal por las acciones emprendidas por la empresa en el centro de operaciones portuarias de Chiquita Brands Costa Rica, ya que incumplió todos los procedimientos indicados en esta materia. Esperamos que el juzgado lo acoja y ordene que reinstale como lo indican los artículos relacionados en el Código de Trabajo en materia de paro y la forma de ejecutarse”.

",La Extra: SOLICITAN DECLARAR ILEGAL PARO EN CHIQUITA BRANDS (2019-03-07)
